sample_id,mode,layer,clean_dla,corrupt_dla,delta_dla
19,plain,30,10.676977157592773,10.779528617858887,-0.10255146026611328
19,plain,31,14.73131275177002,14.926225662231445,-0.19491291046142578
19,plain,32,44.99772262573242,45.23881530761719,-0.24109268188476562
20,anchored,0,3.212005615234375,3.212005615234375,0.0
20,anchored,1,-0.3557722568511963,-0.3493335247039795,-0.006438732147216797
20,anchored,2,0.25126004219055176,0.26005101203918457,-0.008790969848632812
20,anchored,3,0.12491190433502197,0.1230248212814331,0.0018870830535888672
20,anchored,4,0.7125928401947021,0.7045035362243652,0.008089303970336914
20,anchored,5,1.1272568702697754,1.1209955215454102,0.006261348724365234
20,anchored,6,-0.26643556356430054,-0.27214518189430237,0.005709618330001831
20,anchored,7,1.6487619876861572,1.6424365043640137,0.006325483322143555
20,anchored,8,2.758650302886963,2.7626843452453613,-0.0040340423583984375
20,anchored,9,2.492678165435791,2.487431287765503,0.005246877670288086
20,anchored,10,3.829210042953491,3.82511568069458,0.004094362258911133
20,anchored,11,3.346248149871826,3.338675022125244,0.007573127746582031
20,anchored,12,3.0893449783325195,3.0807251930236816,0.00861978530883789
20,anchored,13,5.497793197631836,5.471874237060547,0.025918960571289062
20,anchored,14,7.85336446762085,7.825625419616699,0.02773904800415039
20,anchored,15,6.350325584411621,6.338992595672607,0.011332988739013672
20,anchored,16,7.375765800476074,7.353321075439453,0.022444725036621094
20,anchored,17,4.3987298011779785,4.378105163574219,0.020624637603759766
20,anchored,18,3.912776231765747,3.896897792816162,0.01587843894958496
20,anchored,19,5.731913089752197,5.718427658081055,0.013485431671142578
20,anchored,20,5.6838274002075195,5.696948051452637,-0.013120651245117188
20,anchored,21,3.9673593044281006,3.957033634185791,0.01032567024230957
20,anchored,22,3.901827335357666,3.898618221282959,0.0032091140747070312
20,anchored,23,4.310164451599121,4.312695503234863,-0.0025310516357421875
20,anchored,24,3.543088912963867,3.54142689704895,0.0016620159149169922
20,anchored,25,5.215229034423828,5.194822311401367,0.020406723022460938
20,anchored,26,4.808403015136719,4.761445045471191,0.046957969665527344
20,anchored,27,3.9790866374969482,3.938243865966797,0.04084277153015137
20,anchored,28,7.4249162673950195,7.410436630249023,0.014479637145996094
20,anchored,29,8.350849151611328,8.331154823303223,0.01969432830810547
20,anchored,30,11.729979515075684,11.711687088012695,0.01829242706298828
20,anchored,31,12.939855575561523,12.927831649780273,0.01202392578125
20,anchored,32,45.43035125732422,45.403839111328125,0.02651214599609375
20,plain,0,3.212005615234375,3.212005615234375,0.0
20,plain,1,-0.8551589250564575,-0.8553539514541626,0.00019502639770507812
20,plain,2,-0.5473084449768066,-0.54313063621521,-0.00417780876159668
20,plain,3,-0.994077205657959,-0.9969584941864014,0.002881288528442383
20,plain,4,-0.8099296689033508,-0.8094571232795715,-0.0004725456237792969
20,plain,5,2.0122671127319336,2.0128087997436523,-0.00054168701171875
20,plain,6,1.8434512615203857,1.8456660509109497,-0.002214789390563965
20,plain,7,2.5339832305908203,2.547013282775879,-0.013030052185058594
20,plain,8,2.275158643722534,2.287818431854248,-0.012659788131713867
20,plain,9,1.7770633697509766,1.7946898937225342,-0.017626523971557617
20,plain,10,6.641202926635742,6.67365837097168,-0.0324554443359375
20,plain,11,6.989789962768555,7.014251708984375,-0.024461746215820312
20,plain,12,2.4687540531158447,2.4954378604888916,-0.026683807373046875
20,plain,13,4.497677326202393,4.487912178039551,0.009765148162841797
20,plain,14,6.325769901275635,6.292558670043945,0.03321123123168945
20,plain,15,5.840857028961182,5.850007057189941,-0.009150028228759766
20,plain,16,7.389883518218994,7.3885650634765625,0.0013184547424316406
20,plain,17,5.58150577545166,5.589450836181641,-0.007945060729980469
20,plain,18,6.137764930725098,6.118877410888672,0.01888751983642578
20,plain,19,5.623115062713623,5.593660354614258,0.029454708099365234
20,plain,20,5.775683879852295,5.76765775680542,0.008026123046875
20,plain,21,5.341435432434082,5.325923442840576,0.01551198959350586
20,plain,22,4.802519798278809,4.799440383911133,0.0030794143676757812
20,plain,23,6.044751167297363,6.0162553787231445,0.02849578857421875
20,plain,24,4.780869483947754,4.733197212219238,0.047672271728515625
20,plain,25,6.205502986907959,6.142046928405762,0.06345605850219727
20,plain,26,5.986140727996826,5.938333988189697,0.047806739807128906
20,plain,27,4.382516860961914,4.333095550537109,0.04942131042480469
20,plain,28,6.773422718048096,6.751105785369873,0.022316932678222656
20,plain,29,7.949104309082031,7.942878246307373,0.006226062774658203
20,plain,30,10.643427848815918,10.673046112060547,-0.029618263244628906
20,plain,31,14.336044311523438,14.364721298217773,-0.028676986694335938
20,plain,32,46.235965728759766,46.23896026611328,-0.002994537353515625
21,anchored,0,3.212005615234375,3.212005615234375,0.0
21,anchored,1,-0.28370940685272217,-0.29372477531433105,0.010015368461608887
21,anchored,2,0.43556952476501465,0.4304811954498291,0.005088329315185547
21,anchored,3,0.004649043083190918,0.002361893653869629,0.002287149429321289
21,anchored,4,0.392278790473938,0.39216041564941406,0.00011837482452392578
21,anchored,5,0.5720222592353821,0.5787345170974731,-0.0067122578620910645
21,anchored,6,-0.9120447635650635,-0.9102028608322144,-0.001841902732849121
21,anchored,7,1.3774001598358154,1.3753712177276611,0.002028942108154297
21,anchored,8,2.709141731262207,2.7016100883483887,0.007531642913818359
21,anchored,9,2.5035953521728516,2.4970433712005615,0.006551980972290039
21,anchored,10,4.331944942474365,4.348054885864258,-0.016109943389892578
21,anchored,11,4.1835103034973145,4.197676181793213,-0.014165878295898438
21,anchored,12,3.192905902862549,3.2075018882751465,-0.014595985412597656
21,anchored,13,6.122872352600098,6.130044937133789,-0.007172584533691406
21,anchored,14,7.924917221069336,7.951875686645508,-0.026958465576171875
21,anchored,15,5.9618659019470215,5.970390319824219,-0.008524417877197266
21,anchored,16,7.604033470153809,7.63714599609375,-0.033112525939941406
21,anchored,17,4.531553745269775,4.555242538452148,-0.023688793182373047
21,anchored,18,5.769830226898193,5.780712127685547,-0.010881900787353516
21,anchored,19,6.915887832641602,6.914478778839111,0.0014090538024902344
21,anchored,20,6.522922515869141,6.515832901000977,0.0070896148681640625
21,anchored,21,5.155998229980469,5.16735315322876,-0.011354923248291016
21,anchored,22,4.719125270843506,4.72149133682251,-0.0023660659790039062
21,anchored,23,5.382505416870117,5.395849227905273,-0.01334381103515625
21,anchored,24,4.754279613494873,4.782552242279053,-0.028272628784179688
21,anchored,25,5.956856727600098,5.982407569885254,-0.02555084228515625
21,anchored,26,6.25425910949707,6.2730560302734375,-0.018796920776367188
21,anchored,27,5.866559028625488,5.885204315185547,-0.018645286560058594
21,anchored,28,8.585038185119629,8.592429161071777,-0.0073909759521484375
21,anchored,29,9.114482879638672,9.124183654785156,-0.009700775146484375
21,anchored,30,12.039304733276367,12.046096801757812,-0.0067920684814453125
21,anchored,31,15.069269180297852,15.098864555358887,-0.029595375061035156
21,anchored,32,46.92116928100586,46.92772674560547,-0.006557464599609375
21,plain,0,3.212005615234375,3.212005615234375,0.0
21,plain,1,-0.9191781282424927,-0.9275213479995728,0.008343219757080078
21,plain,2,-0.5870106220245361,-0.5929902791976929,0.005979657173156738
21,plain,3,-1.3145995140075684,-1.321736454963684,0.007136940956115723
21,plain,4,-1.133817195892334,-1.1338059902191162,-1.1205673217773438e-05
21,plain,5,1.5387842655181885,1.5490648746490479,-0.010280609130859375
21,plain,6,1.3298226594924927,1.3391358852386475,-0.009313225746154785
21,plain,7,2.805570363998413,2.8136534690856934,-0.008083105087280273
21,plain,8,3.510706663131714,3.5125348567962646,-0.0018281936645507812
21,plain,9,2.3545608520507812,2.361593246459961,-0.0070323944091796875
21,plain,10,5.742523193359375,5.768650054931641,-0.026126861572265625
21,plain,11,6.015653133392334,6.026089668273926,-0.010436534881591797
21,plain,12,1.6849064826965332,1.6867144107818604,-0.0018079280853271484
21,plain,13,4.140388488769531,4.153114318847656,-0.012725830078125
21,plain,14,4.593475341796875,4.610789775848389,-0.017314434051513672
21,plain,15,4.332705974578857,4.324416160583496,0.008289813995361328
21,plain,16,6.01753568649292,6.0290350914001465,-0.011499404907226562
21,plain,17,3.4141733646392822,3.42714262008667,-0.012969255447387695
21,plain,18,5.138282299041748,5.146157264709473,-0.00787496566772461
21,plain,19,4.233732223510742,4.222902774810791,0.010829448699951172
21,plain,20,4.0200042724609375,4.015050888061523,0.0049533843994140625
21,plain,21,3.7690367698669434,3.773249626159668,-0.004212856292724609
21,plain,22,2.8401360511779785,2.8414974212646484,-0.0013613700866699219
21,plain,23,4.296454429626465,4.308234214782715,-0.01177978515625
21,plain,24,3.472215175628662,3.498035430908203,-0.025820255279541016
21,plain,25,5.09401798248291,5.119929313659668,-0.025911331176757812
21,plain,26,4.550055503845215,4.562282085418701,-0.012226581573486328
21,plain,27,3.2346744537353516,3.2350871562957764,-0.0004127025604248047
21,plain,28,5.521259307861328,5.50884485244751,0.01241445541381836
21,plain,29,6.979714393615723,6.966588497161865,0.013125896453857422
21,plain,30,10.478483200073242,10.469547271728516,0.008935928344726562
21,plain,31,14.010719299316406,14.020751953125,-0.01003265380859375
21,plain,32,44.974891662597656,44.98746871948242,-0.012577056884765625
22,anchored,0,3.212005615234375,3.212005615234375,0.0
22,anchored,1,-0.48874223232269287,-0.4851396083831787,-0.00360262393951416
22,anchored,2,0.27895402908325195,0.2856018543243408,-0.006647825241088867
22,anchored,3,0.6662882566452026,0.6653342247009277,0.0009540319442749023
22,anchored,4,0.3098623752593994,0.30510783195495605,0.004754543304443359
22,anchored,5,0.7046793699264526,0.7000774145126343,0.004601955413818359
22,anchored,6,-0.07047361135482788,-0.07627421617507935,0.005800604820251465
22,anchored,7,3.016432285308838,3.017204761505127,-0.0007724761962890625
22,anchored,8,3.1058316230773926,3.108311414718628,-0.0024797916412353516
22,anchored,9,2.764244794845581,2.7749202251434326,-0.010675430297851562
22,anchored,10,2.9199743270874023,2.931589126586914,-0.011614799499511719
22,anchored,11,2.4126360416412354,2.4020094871520996,0.010626554489135742
22,anchored,12,2.0869665145874023,2.1278738975524902,-0.04090738296508789
22,anchored,13,5.563852310180664,5.5648651123046875,-0.0010128021240234375
22,anchored,14,7.62743616104126,7.59417200088501,0.03326416015625
22,anchored,15,6.108201026916504,6.079872131347656,0.028328895568847656
22,anchored,16,7.902533054351807,7.871159553527832,0.03137350082397461
22,anchored,17,5.32716178894043,5.315343379974365,0.011818408966064453
22,anchored,18,4.163241386413574,4.176685333251953,-0.013443946838378906
22,anchored,19,5.874700546264648,5.88360595703125,-0.008905410766601562
22,anchored,20,5.197585582733154,5.222418785095215,-0.024833202362060547
22,anchored,21,3.119324207305908,3.1299824714660645,-0.01065826416015625
22,anchored,22,3.065220832824707,3.0492136478424072,0.016007184982299805
22,anchored,23,3.6033170223236084,3.640087366104126,-0.03677034378051758
22,anchored,24,3.4410388469696045,3.4585840702056885,-0.017545223236083984
22,anchored,25,4.900140285491943,4.9071197509765625,-0.006979465484619141
22,anchored,26,4.53009033203125,4.529369354248047,0.000720977783203125
22,anchored,27,4.481164455413818,4.474403381347656,0.006761074066162109
22,anchored,28,7.210040092468262,7.184803485870361,0.02523660659790039
22,anchored,29,8.369251251220703,8.319120407104492,0.05013084411621094
22,anchored,30,11.116998672485352,11.062458038330078,0.05454063415527344
22,anchored,31,12.926725387573242,12.838724136352539,0.08800125122070312
22,anchored,32,45.21533966064453,45.225311279296875,-0.00997161865234375
22,plain,0,3.212005615234375,3.212005615234375,0.0
22,plain,1,-1.1389199495315552,-1.137681007385254,-0.0012389421463012695
22,plain,2,-1.6060079336166382,-1.6012767553329468,-0.004731178283691406
22,plain,3,-0.8432513475418091,-0.8469065427780151,0.0036551952362060547
22,plain,4,-0.37756526470184326,-0.37749814987182617,-6.711483001708984e-05
22,plain,5,3.009836435317993,3.010205030441284,-0.0003685951232910156
22,plain,6,2.543076753616333,2.5446975231170654,-0.0016207695007324219
22,plain,7,2.652959108352661,2.6565613746643066,-0.003602266311645508
22,plain,8,3.091704845428467,3.1057240962982178,-0.014019250869750977
22,plain,9,1.9930696487426758,2.006706714630127,-0.013637065887451172
22,plain,10,4.86049222946167,4.878072738647461,-0.017580509185791016
22,plain,11,5.445867538452148,5.445648193359375,0.0002193450927734375
22,plain,12,1.0785813331604004,1.1471076011657715,-0.0685262680053711
22,plain,13,3.44266414642334,3.482248306274414,-0.03958415985107422
22,plain,14,5.018287658691406,4.954275131225586,0.06401252746582031
22,plain,15,4.371356010437012,4.333671569824219,0.03768444061279297
22,plain,16,6.962021350860596,6.914872169494629,0.0471491813659668
22,plain,17,3.4916787147521973,3.494450807571411,-0.002772092819213867
22,plain,18,3.441025733947754,3.4450080394744873,-0.0039823055267333984
22,plain,19,4.2736029624938965,4.316893577575684,-0.04329061508178711
22,plain,20,4.003825664520264,4.018092632293701,-0.0142669677734375
22,plain,21,3.3950624465942383,3.452418804168701,-0.05735635757446289
22,plain,22,2.705961227416992,2.7574448585510254,-0.0514836311340332
22,plain,23,4.462014675140381,4.489234924316406,-0.02722024917602539
22,plain,24,3.514277458190918,3.532992362976074,-0.01871490478515625
22,plain,25,4.891365051269531,4.916175365447998,-0.024810314178466797
22,plain,26,4.4043121337890625,4.454358100891113,-0.05004596710205078
22,plain,27,3.2657525539398193,3.295497179031372,-0.029744625091552734
22,plain,28,5.056441307067871,5.088897228240967,-0.0324559211730957
22,plain,29,7.314298152923584,7.310064315795898,0.004233837127685547
22,plain,30,9.777175903320312,9.731152534484863,0.04602336883544922
22,plain,31,13.02929401397705,13.01513671875,0.014157295227050781
22,plain,32,44.24693298339844,44.31483840942383,-0.06790542602539062
23,anchored,0,3.212005615234375,3.212005615234375,0.0
23,anchored,1,-0.2847212553024292,-0.27920758724212646,-0.005513668060302734
23,anchored,2,0.31224656105041504,0.3140435218811035,-0.0017969608306884766
23,anchored,3,1.1882412433624268,1.1838421821594238,0.00439906120300293
23,anchored,4,1.1370007991790771,1.1406079530715942,-0.00360715389251709
23,anchored,5,1.2439444065093994,1.2412419319152832,0.002702474594116211
23,anchored,6,0.13027739524841309,0.12707233428955078,0.0032050609588623047
23,anchored,7,2.4001264572143555,2.3882224559783936,0.011904001235961914
23,anchored,8,3.1802632808685303,3.1742453575134277,0.006017923355102539
23,anchored,9,3.774641275405884,3.769390106201172,0.005251169204711914
23,anchored,10,4.295673847198486,4.27357816696167,0.022095680236816406
23,anchored,11,3.6251282691955566,3.6189160346984863,0.0062122344970703125
23,anchored,12,2.836679458618164,2.8568038940429688,-0.020124435424804688
23,anchored,13,6.163712978363037,6.162936210632324,0.0007767677307128906
23,anchored,14,8.207396507263184,8.201390266418457,0.0060062408447265625
23,anchored,15,6.317210674285889,6.314157962799072,0.0030527114868164062
23,anchored,16,6.9417877197265625,6.916938781738281,0.02484893798828125
23,anchored,17,5.1018548011779785,5.081544876098633,0.020309925079345703
23,anchored,18,4.66554069519043,4.6669416427612305,-0.0014009475708007812
23,anchored,19,5.691536903381348,5.684191703796387,0.0073451995849609375
23,anchored,20,5.423027992248535,5.410466194152832,0.012561798095703125
23,anchored,21,2.8264172077178955,2.814880132675171,0.01153707504272461
23,anchored,22,2.905427932739258,2.894352674484253,0.011075258255004883
23,anchored,23,3.7050585746765137,3.6977181434631348,0.007340431213378906
23,anchored,24,2.2288105487823486,2.21425199508667,0.014558553695678711
23,anchored,25,4.664058208465576,4.647224426269531,0.016833782196044922
23,anchored,26,5.122976779937744,5.089858055114746,0.03311872482299805
23,anchored,27,4.947329521179199,4.922190189361572,0.025139331817626953
23,anchored,28,7.688723564147949,7.678760528564453,0.009963035583496094
23,anchored,29,7.900882720947266,7.884068489074707,0.016814231872558594
23,anchored,30,10.17686939239502,10.164178848266602,0.012690544128417969
23,anchored,31,12.32661247253418,12.306541442871094,0.020071029663085938
23,anchored,32,45.022953033447266,45.007625579833984,0.01532745361328125
23,plain,0,3.212005615234375,3.212005615234375,0.0
23,plain,1,-1.2746801376342773,-1.2715795040130615,-0.0031006336212158203
23,plain,2,-2.0867466926574707,-2.0830798149108887,-0.0036668777465820312
23,plain,3,-0.6511375904083252,-0.6514365673065186,0.0002989768981933594
23,plain,4,-0.732851505279541,-0.7304267883300781,-0.0024247169494628906
23,plain,5,2.7896413803100586,2.798367500305176,-0.008726119995117188
23,plain,6,1.8534574508666992,1.8647003173828125,-0.011242866516113281
23,plain,7,3.5214028358459473,3.53767728805542,-0.016274452209472656
23,plain,8,3.423579454421997,3.442626714706421,-0.019047260284423828
23,plain,9,2.5789859294891357,2.6012282371520996,-0.022242307662963867
23,plain,10,5.607126235961914,5.625544548034668,-0.018418312072753906
23,plain,11,4.945511817932129,4.951948165893555,-0.006436347961425781
23,plain,12,0.7954788208007812,0.8205485343933105,-0.025069713592529297
23,plain,13,3.8057055473327637,3.8168039321899414,-0.011098384857177734
23,plain,14,4.105830192565918,4.107893943786621,-0.002063751220703125
23,plain,15,3.8780598640441895,3.88201642036438,-0.00395655632019043
23,plain,16,6.375532627105713,6.375915050506592,-0.00038242340087890625
23,plain,17,4.712980270385742,4.72504997253418,-0.0120697021484375
23,plain,18,5.41505241394043,5.426364421844482,-0.011312007904052734
23,plain,19,5.097534656524658,5.107378959655762,-0.009844303131103516
23,plain,20,5.4329705238342285,5.4507551193237305,-0.017784595489501953
23,plain,21,4.230812072753906,4.247732639312744,-0.01692056655883789
23,plain,22,4.05275821685791,4.072419166564941,-0.01966094970703125
23,plain,23,5.526148796081543,5.54025936126709,-0.014110565185546875
23,plain,24,5.049896240234375,5.056521415710449,-0.006625175476074219
23,plain,25,6.744662284851074,6.745015621185303,-0.0003533363342285156
23,plain,26,6.997455596923828,6.998440742492676,-0.0009851455688476562
23,plain,27,6.108376979827881,6.115665435791016,-0.007288455963134766
23,plain,28,6.797114372253418,6.818150520324707,-0.021036148071289062
23,plain,29,8.070873260498047,8.08167552947998,-0.010802268981933594
23,plain,30,10.286710739135742,10.305129051208496,-0.018418312072753906
23,plain,31,12.938547134399414,12.950796127319336,-0.012248992919921875
23,plain,32,44.2158088684082,44.235984802246094,-0.020175933837890625
24,anchored,0,3.212005615234375,3.212005615234375,0.0
24,anchored,1,-0.19466662406921387,-0.20547735691070557,0.0108107328414917
24,anchored,2,0.47977590560913086,0.47366952896118164,0.006106376647949219
24,anchored,3,0.7162390947341919,0.7146282196044922,0.001610875129699707
24,anchored,4,0.888300895690918,0.8922706842422485,-0.003969788551330566
24,anchored,5,0.7480824589729309,0.7466633319854736,0.0014191269874572754
24,anchored,6,-0.8138173818588257,-0.8106335401535034,-0.0031838417053222656
24,anchored,7,2.503710985183716,2.5090701580047607,-0.005359172821044922
24,anchored,8,3.381274938583374,3.374509811401367,0.006765127182006836
24,anchored,9,2.9773895740509033,2.970029354095459,0.007360219955444336
24,anchored,10,3.1197354793548584,3.1273229122161865,-0.007587432861328125
24,anchored,11,2.8067712783813477,2.8110599517822266,-0.004288673400878906
24,anchored,12,2.6071505546569824,2.5992674827575684,0.007883071899414062
24,anchored,13,5.488974571228027,5.462845325469971,0.02612924575805664
24,anchored,14,8.084203720092773,8.050668716430664,0.033535003662109375
24,anchored,15,6.189570426940918,6.165065765380859,0.024504661560058594
24,anchored,16,6.9648027420043945,6.947477340698242,0.017325401306152344
24,anchored,17,4.017561912536621,3.9891319274902344,0.02842998504638672
24,anchored,18,4.293376922607422,4.276305675506592,0.017071247100830078
24,anchored,19,5.810379505157471,5.799172878265381,0.011206626892089844
24,anchored,20,5.941625595092773,5.921228408813477,0.020397186279296875
24,anchored,21,5.143568992614746,5.1280412673950195,0.015527725219726562
24,anchored,22,4.655151844024658,4.661818981170654,-0.006667137145996094
24,anchored,23,4.902388572692871,4.90138578414917,0.0010027885437011719
24,anchored,24,4.447965621948242,4.442584037780762,0.005381584167480469
24,anchored,25,5.547167778015137,5.534375190734863,0.012792587280273438
24,anchored,26,4.877748489379883,4.878142833709717,-0.0003943443298339844
24,anchored,27,4.656711578369141,4.6753315925598145,-0.018620014190673828
24,anchored,28,7.015450954437256,6.978975296020508,0.03647565841674805
24,anchored,29,7.993074893951416,7.931545257568359,0.06152963638305664
24,anchored,30,11.049347877502441,10.99991226196289,0.04943561553955078
24,anchored,31,11.53487777709961,11.460302352905273,0.07457542419433594
24,anchored,32,44.19422912597656,44.17626190185547,0.01796722412109375
24,plain,0,3.212005615234375,3.212005615234375,0.0
24,plain,1,-0.9460400938987732,-0.960315465927124,0.01427537202835083
24,plain,2,-0.7526460886001587,-0.7628830075263977,0.010236918926239014
24,plain,3,-0.9501544237136841,-0.9598387479782104,0.009684324264526367
24,plain,4,-0.6596314907073975,-0.6646738052368164,0.005042314529418945
24,plain,5,1.6012883186340332,1.606729507446289,-0.005441188812255859
24,plain,6,1.0866317749023438,1.0869425535202026,-0.0003107786178588867
24,plain,7,1.8357915878295898,1.8367371559143066,-0.0009455680847167969
24,plain,8,2.6165432929992676,2.6216912269592285,-0.0051479339599609375
24,plain,9,1.73183012008667,1.7506318092346191,-0.01880168914794922
24,plain,10,4.384148120880127,4.41805362701416,-0.0339055061340332
24,plain,11,5.700956344604492,5.687165260314941,0.013791084289550781
24,plain,12,1.6732170581817627,1.6386277675628662,0.034589290618896484
24,plain,13,2.6309237480163574,2.6161699295043945,0.01475381851196289
24,plain,14,3.7645676136016846,3.742486000061035,0.022081613540649414
24,plain,15,3.1199028491973877,3.136782169342041,-0.01687932014465332
24,plain,16,4.457695960998535,4.464773178100586,-0.007077217102050781
24,plain,17,2.4483799934387207,2.428443670272827,0.019936323165893555
24,plain,18,3.396256446838379,3.371238946914673,0.025017499923706055
24,plain,19,3.5677132606506348,3.535393238067627,0.03232002258300781
24,plain,20,4.856917381286621,4.840465545654297,0.01645183563232422
24,plain,21,4.511673927307129,4.521792411804199,-0.010118484497070312
24,plain,22,4.248637676239014,4.2491044998168945,-0.0004668235778808594
24,plain,23,5.207518577575684,5.194477558135986,0.013041019439697266
24,plain,24,4.594947814941406,4.5772857666015625,0.01766204833984375
24,plain,25,5.8486528396606445,5.820420265197754,0.028232574462890625
24,plain,26,6.055515289306641,6.025422096252441,0.03009319305419922
24,plain,27,5.3200249671936035,5.307903289794922,0.01212167739868164
24,plain,28,6.821135997772217,6.84005880355835,-0.018922805786132812
24,plain,29,8.258673667907715,8.285942077636719,-0.027268409729003906
24,plain,30,11.709535598754883,11.737249374389648,-0.027713775634765625
24,plain,31,14.437704086303711,14.430541038513184,0.007163047790527344
24,plain,32,45.37574768066406,45.392555236816406,-0.01680755615234375
25,anchored,0,3.212005615234375,3.212005615234375,0.0
25,anchored,1,-0.185674786567688,-0.18957948684692383,0.00390470027923584
25,anchored,2,0.3341841697692871,0.34832024574279785,-0.014136075973510742
25,anchored,3,0.8046431541442871,0.8282766342163086,-0.023633480072021484
25,anchored,4,1.2009971141815186,1.2213780879974365,-0.02038097381591797
25,anchored,5,1.790183186531067,1.8139387369155884,-0.023755550384521484
25,anchored,6,0.016426920890808105,0.011577695608139038,0.004849225282669067
25,anchored,7,2.0435421466827393,2.011174201965332,0.03236794471740723
25,anchored,8,3.1635239124298096,3.120018243789673,0.04350566864013672
25,anchored,9,3.4109954833984375,3.274402379989624,0.13659310340881348
25,anchored,10,4.4667487144470215,4.387312412261963,0.0794363021850586
25,anchored,11,4.240386962890625,4.110235691070557,0.13015127182006836
25,anchored,12,3.794649600982666,3.7281062602996826,0.0665433406829834
25,anchored,13,6.624584197998047,6.37122917175293,0.2533550262451172
25,anchored,14,8.672415733337402,8.452601432800293,0.21981430053710938
25,anchored,15,6.729069232940674,6.550084114074707,0.1789851188659668
25,anchored,16,7.41658353805542,7.295750617980957,0.12083292007446289
25,anchored,17,4.665434837341309,4.471564292907715,0.19387054443359375
25,anchored,18,4.09140157699585,3.951570749282837,0.1398308277130127
25,anchored,19,5.419983863830566,5.350061893463135,0.06992197036743164
25,anchored,20,5.474836349487305,5.33669900894165,0.1381373405456543
25,anchored,21,2.705695629119873,2.4971656799316406,0.20852994918823242
25,anchored,22,3.679105281829834,3.5683517456054688,0.11075353622436523
25,anchored,23,4.485957145690918,4.573673248291016,-0.08771610260009766
25,anchored,24,3.074035167694092,3.2481889724731445,-0.17415380477905273
25,anchored,25,5.115567207336426,5.251504898071289,-0.13593769073486328
25,anchored,26,5.338896751403809,5.4260053634643555,-0.08710861206054688
25,anchored,27,5.2501726150512695,5.241097927093506,0.009074687957763672
25,anchored,28,7.248404026031494,7.122122764587402,0.1262812614440918
25,anchored,29,7.1967267990112305,7.14163875579834,0.055088043212890625
25,anchored,30,10.149057388305664,10.028753280639648,0.12030410766601562
25,anchored,31,12.233936309814453,12.260374069213867,-0.026437759399414062
25,anchored,32,45.4658088684082,45.476173400878906,-0.010364532470703125
25,plain,0,3.212005615234375,3.212005615234375,0.0
25,plain,1,-0.7374005317687988,-0.7473134994506836,0.009912967681884766
25,plain,2,-1.480156421661377,-1.4946497678756714,0.014493346214294434
25,plain,3,-0.8357409238815308,-0.8713738918304443,0.035632967948913574
25,plain,4,-1.346947193145752,-1.3677617311477661,0.02081453800201416
25,plain,5,2.154266357421875,2.1362662315368652,0.018000125885009766
25,plain,6,1.2673450708389282,1.2563209533691406,0.011024117469787598
25,plain,7,2.9687068462371826,2.9403767585754395,0.028330087661743164
25,plain,8,3.930026054382324,3.889352321624756,0.04067373275756836
25,plain,9,1.7470474243164062,1.874971866607666,-0.12792444229125977
25,plain,10,4.779952526092529,4.78192138671875,-0.001968860626220703
25,plain,11,5.181169509887695,5.136547088623047,0.04462242126464844
25,plain,12,1.0435047149658203,1.0210299491882324,0.02247476577758789
25,plain,13,4.201894760131836,4.132859230041504,0.06903553009033203
25,plain,14,4.372732162475586,4.3915910720825195,-0.018858909606933594
25,plain,15,4.837590217590332,4.84315824508667,-0.005568027496337891
25,plain,16,7.120369911193848,7.138851642608643,-0.018481731414794922
25,plain,17,4.687350273132324,4.524588584899902,0.16276168823242188
25,plain,18,5.213258743286133,5.095053195953369,0.11820554733276367
25,plain,19,5.475501537322998,5.441774845123291,0.03372669219970703
25,plain,20,5.20009708404541,5.190107345581055,0.009989738464355469
25,plain,21,4.203348159790039,4.259705543518066,-0.056357383728027344
25,plain,22,3.4237020015716553,3.508328437805176,-0.08462643623352051
25,plain,23,5.21933650970459,5.144224166870117,0.07511234283447266
25,plain,24,3.875337839126587,3.906765937805176,-0.03142809867858887
25,plain,25,5.97758674621582,5.930455207824707,0.04713153839111328
25,plain,26,6.926629066467285,6.920817852020264,0.005811214447021484
25,plain,27,6.057519912719727,6.113265037536621,-0.05574512481689453
25,plain,28,7.03258752822876,7.225274085998535,-0.1926865577697754
25,plain,29,8.670915603637695,8.789336204528809,-0.11842060089111328
25,plain,30,11.294248580932617,11.4742431640625,-0.1799945831298828
25,plain,31,14.022462844848633,14.067610740661621,-0.04514789581298828
25,plain,32,44.81831359863281,44.770782470703125,0.0475311279296875
26,anchored,0,3.212005615234375,3.212005615234375,0.0
26,anchored,1,-0.20421528816223145,-0.1935046911239624,-0.010710597038269043
26,anchored,2,0.43000292778015137,0.41284823417663574,0.017154693603515625
26,anchored,3,0.16541731357574463,0.1526428461074829,0.012774467468261719
26,anchored,4,1.1295990943908691,1.1524248123168945,-0.02282571792602539
26,anchored,5,0.725908637046814,0.7193439602851868,0.006564676761627197
26,anchored,6,-1.0180070400238037,-1.0234551429748535,0.005448102951049805
26,anchored,7,1.518200159072876,1.5595629215240479,-0.041362762451171875
26,anchored,8,2.8715693950653076,2.9278006553649902,-0.05623126029968262
26,anchored,9,3.0460448265075684,3.037238597869873,0.008806228637695312
26,anchored,10,4.308266639709473,4.342566013336182,-0.034299373626708984
26,anchored,11,3.4222006797790527,3.411288261413574,0.010912418365478516
26,anchored,12,3.3432869911193848,3.395869493484497,-0.052582502365112305
26,anchored,13,6.258475303649902,6.203399658203125,0.055075645446777344
